session_id,student_id,advisor_id,date,duration_minutes,notes,status
1739,885,4,2025-02-03,16,Discussion about academic progress and course selection.,missed
1740,886,2,2025-02-23,26,Discussion about academic progress and course selection.,missed
1741,887,1,2025-03-30,32,Discussion about academic progress and course selection.,missed
1742,888,5,2025-03-23,37,Discussion about academic progress and course selection.,rescheduled
1743,888,5,2025-02-16,27,Discussion about academic progress and course selection.,rescheduled
1744,889,2,2025-04-07,43,Discussion about academic progress and course selection.,attended
1745,889,2,2025-03-29,15,Discussion about academic progress and course selection.,missed
1746,890,4,2025-03-15,35,Discussion about academic progress and course selection.,attended
1747,890,4,2025-04-05,41,Discussion about academic progress and course selection.,missed
1748,890,4,2025-01-24,20,Discussion about academic progress and course selection.,rescheduled
1749,891,1,2025-01-29,15,Discussion about academic progress and course selection.,missed
1750,891,1,2025-02-22,16,Discussion about academic progress and course selection.,attended
1751,891,1,2025-03-12,33,Discussion about academic progress and course selection.,rescheduled
1752,892,3,2025-03-27,32,Discussion about academic progress and course selection.,attended
1753,893,1,2025-01-07,22,Discussion about academic progress and course selection.,rescheduled
1754,893,1,2025-01-30,24,Discussion about academic progress and course selection.,missed
1755,893,1,2025-03-16,24,Discussion about academic progress and course selection.,rescheduled
1756,894,4,2025-01-19,18,Discussion about academic progress and course selection.,missed
1757,895,1,2025-01-23,41,Discussion about academic progress and course selection.,missed
1760,896,4,2025-04-05,43,Discussion about academic progress and course selection.,rescheduled
1761,896,4,2025-01-30,31,Discussion about academic progress and course selection.,missed
1762,897,1,2025-01-06,21,Discussion about academic progress and course selection.,attended
1763,897,1,2025-03-19,22,Discussion about academic progress and course selection.,attended
1764,897,1,2025-01-05,35,Discussion about academic progress and course selection.,attended
1765,898,3,2025-01-24,43,Discussion about academic progress and course selection.,rescheduled
1766,898,3,2025-03-16,44,Discussion about academic progress and course selection.,attended
1767,898,3,2025-01-25,34,Discussion about academic progress and course selection.,attended
1768,899,5,2025-04-11,33,Discussion about academic progress and course selection.,rescheduled
1769,900,3,2025-03-12,19,Discussion about academic progress and course selection.,rescheduled
1770,900,3,2025-01-26,44,Discussion about academic progress and course selection.,missed
1771,901,2,2025-03-02,31,Discussion about academic progress and course selection.,rescheduled
1772,902,5,2025-04-13,31,Discussion about academic progress and course selection.,missed
1773,902,5,2025-04-10,18,Discussion about academic progress and course selection.,attended
1774,903,2,2025-01-31,35,Discussion about academic progress and course selection.,rescheduled
1775,904,4,2025-01-07,38,Discussion about academic progress and course selection.,rescheduled
1776,904,4,2025-03-17,44,Discussion about academic progress and course selection.,missed
1758,895,1,2025-02-25,17,Discussion about academic progress and course selection.,missed
1777,904,4,2025-01-06,41,Discussion about academic progress and course selection.,rescheduled
1778,905,1,2025-02-17,35,Discussion about academic progress and course selection.,attended
1779,905,1,2025-01-08,25,Discussion about academic progress and course selection.,missed
1780,905,1,2025-01-15,38,Discussion about academic progress and course selection.,missed
1781,906,1,2025-03-10,35,Discussion about academic progress and course selection.,rescheduled
1782,907,4,2025-01-29,39,Discussion about academic progress and course selection.,missed
1783,907,4,2025-01-15,26,Discussion about academic progress and course selection.,rescheduled
1784,907,4,2025-04-06,43,Discussion about academic progress and course selection.,missed
1785,908,5,2025-03-27,21,Discussion about academic progress and course selection.,attended
1788,910,1,2025-02-18,25,Discussion about academic progress and course selection.,missed
1789,910,1,2025-03-31,21,Discussion about academic progress and course selection.,rescheduled
1790,910,1,2025-01-25,25,Discussion about academic progress and course selection.,missed
1791,911,3,2025-01-15,34,Discussion about academic progress and course selection.,missed
1792,912,1,2025-01-05,44,Discussion about academic progress and course selection.,rescheduled
1793,912,1,2025-01-29,31,Discussion about academic progress and course selection.,missed
1794,913,3,2025-02-08,27,Discussion about academic progress and course selection.,rescheduled
1795,914,1,2025-02-13,17,Discussion about academic progress and course selection.,rescheduled
1798,916,1,2025-02-27,20,Discussion about academic progress and course selection.,attended
1799,917,5,2025-01-27,34,Discussion about academic progress and course selection.,attended
1800,917,5,2025-01-14,41,Discussion about academic progress and course selection.,rescheduled
1801,918,2,2025-02-04,16,Discussion about academic progress and course selection.,missed
1802,918,2,2025-04-02,36,Discussion about academic progress and course selection.,attended
1804,920,1,2025-03-03,33,Discussion about academic progress and course selection.,attended
1805,920,1,2025-03-19,31,Discussion about academic progress and course selection.,attended
1806,921,5,2025-02-13,29,Discussion about academic progress and course selection.,attended
1807,922,4,2025-03-16,21,Discussion about academic progress and course selection.,attended
1808,922,4,2025-01-30,31,Discussion about academic progress and course selection.,missed
1809,922,4,2025-03-08,18,Discussion about academic progress and course selection.,rescheduled
1810,923,3,2025-01-17,29,Discussion about academic progress and course selection.,rescheduled
1811,923,3,2025-02-16,38,Discussion about academic progress and course selection.,rescheduled
1812,923,3,2025-03-20,31,Discussion about academic progress and course selection.,missed
1815,925,3,2025-03-13,16,Discussion about academic progress and course selection.,rescheduled
1816,925,3,2025-03-08,36,Discussion about academic progress and course selection.,attended
1817,925,3,2025-04-02,32,Discussion about academic progress and course selection.,rescheduled
1818,926,4,2025-04-04,27,Discussion about academic progress and course selection.,rescheduled
1819,927,5,2025-03-19,41,Discussion about academic progress and course selection.,rescheduled
1820,928,4,2025-03-10,20,Discussion about academic progress and course selection.,missed
1821,929,4,2025-03-11,41,Discussion about academic progress and course selection.,attended
1822,930,2,2025-02-01,42,Discussion about academic progress and course selection.,missed
1823,930,2,2025-02-23,28,Discussion about academic progress and course selection.,attended
1824,931,2,2025-02-16,43,Discussion about academic progress and course selection.,attended
1825,931,2,2025-02-05,42,Discussion about academic progress and course selection.,rescheduled
1826,931,2,2025-04-03,19,Discussion about academic progress and course selection.,attended
1829,933,1,2025-02-28,18,Discussion about academic progress and course selection.,attended
1830,933,1,2025-01-28,18,Discussion about academic progress and course selection.,attended
1831,934,3,2025-03-06,19,Discussion about academic progress and course selection.,attended
1832,934,3,2025-03-10,28,Discussion about academic progress and course selection.,missed
1833,935,4,2025-02-27,30,Discussion about academic progress and course selection.,rescheduled
1834,936,5,2025-02-05,36,Discussion about academic progress and course selection.,rescheduled
1835,937,3,2025-01-22,24,Discussion about academic progress and course selection.,rescheduled
1839,939,2,2025-02-19,25,Discussion about academic progress and course selection.,attended
1841,940,3,2025-04-04,19,Discussion about academic progress and course selection.,attended
1843,941,1,2025-02-07,21,Discussion about academic progress and course selection.,rescheduled
1844,941,1,2025-03-13,20,Discussion about academic progress and course selection.,attended
1845,942,2,2025-03-12,22,Discussion about academic progress and course selection.,rescheduled
1846,942,2,2025-04-06,19,Discussion about academic progress and course selection.,rescheduled
1847,943,4,2025-01-28,32,Discussion about academic progress and course selection.,missed
1848,943,4,2025-02-19,44,Discussion about academic progress and course selection.,attended
1849,944,2,2025-03-23,31,Discussion about academic progress and course selection.,attended
1850,944,2,2025-02-02,20,Discussion about academic progress and course selection.,attended
1851,945,3,2025-02-10,17,Discussion about academic progress and course selection.,missed
1852,945,3,2025-01-12,35,Discussion about academic progress and course selection.,attended
1853,945,3,2025-02-08,42,Discussion about academic progress and course selection.,missed
1854,946,4,2025-02-10,31,Discussion about academic progress and course selection.,missed
1855,946,4,2025-03-06,20,Discussion about academic progress and course selection.,rescheduled
1856,947,1,2025-03-29,23,Discussion about academic progress and course selection.,attended
1857,947,1,2025-01-04,32,Discussion about academic progress and course selection.,attended
1858,947,1,2025-03-16,16,Discussion about academic progress and course selection.,missed
1859,948,5,2025-02-28,29,Discussion about academic progress and course selection.,attended
1860,948,5,2025-01-22,42,Discussion about academic progress and course selection.,missed
1861,949,4,2025-03-18,31,Discussion about academic progress and course selection.,missed
1864,950,5,2025-02-10,37,Discussion about academic progress and course selection.,attended
1866,951,2,2025-03-09,26,Discussion about academic progress and course selection.,missed
1867,951,2,2025-01-10,43,Discussion about academic progress and course selection.,missed
1868,952,1,2025-02-14,22,Discussion about academic progress and course selection.,rescheduled
1869,952,1,2025-03-29,23,Discussion about academic progress and course selection.,rescheduled
1870,953,4,2025-02-28,21,Discussion about academic progress and course selection.,missed
1871,953,4,2025-01-06,21,Discussion about academic progress and course selection.,attended
1872,953,4,2025-02-04,33,Discussion about academic progress and course selection.,attended
1873,954,1,2025-03-31,33,Discussion about academic progress and course selection.,rescheduled
1874,954,1,2025-01-06,32,Discussion about academic progress and course selection.,attended
1875,955,5,2025-02-07,43,Discussion about academic progress and course selection.,rescheduled
1876,956,5,2025-03-12,21,Discussion about academic progress and course selection.,missed
1877,956,5,2025-01-16,37,Discussion about academic progress and course selection.,rescheduled
1878,956,5,2025-03-29,16,Discussion about academic progress and course selection.,rescheduled
1879,957,3,2025-03-06,26,Discussion about academic progress and course selection.,attended
1880,957,3,2025-03-31,18,Discussion about academic progress and course selection.,attended
1881,958,2,2025-03-29,29,Discussion about academic progress and course selection.,attended
1882,958,2,2025-04-08,39,Discussion about academic progress and course selection.,missed
1883,959,2,2025-04-10,31,Discussion about academic progress and course selection.,attended
1884,960,5,2025-01-20,30,Discussion about academic progress and course selection.,missed
1885,960,5,2025-01-07,36,Discussion about academic progress and course selection.,missed
1886,960,5,2025-03-27,39,Discussion about academic progress and course selection.,attended
1887,961,5,2025-02-21,30,Discussion about academic progress and course selection.,attended
1888,961,5,2025-02-20,26,Discussion about academic progress and course selection.,missed
1889,961,5,2025-01-13,36,Discussion about academic progress and course selection.,rescheduled
1890,962,3,2025-02-05,30,Discussion about academic progress and course selection.,missed
1891,962,3,2025-03-24,43,Discussion about academic progress and course selection.,missed
1892,963,3,2025-03-23,44,Discussion about academic progress and course selection.,missed
1893,963,3,2025-02-22,25,Discussion about academic progress and course selection.,missed
1894,964,1,2025-01-29,27,Discussion about academic progress and course selection.,missed
1895,965,2,2025-03-23,26,Discussion about academic progress and course selection.,rescheduled
1896,965,2,2025-01-20,34,Discussion about academic progress and course selection.,attended
1897,966,1,2025-03-03,32,Discussion about academic progress and course selection.,missed
1898,966,1,2025-03-28,27,Discussion about academic progress and course selection.,missed
1899,966,1,2025-02-08,35,Discussion about academic progress and course selection.,attended
1902,967,5,2025-02-28,33,Discussion about academic progress and course selection.,attended
1903,968,1,2025-02-27,35,Discussion about academic progress and course selection.,missed
1904,968,1,2025-03-23,26,Discussion about academic progress and course selection.,attended
1905,968,1,2025-03-12,26,Discussion about academic progress and course selection.,missed
1906,969,3,2025-01-19,20,Discussion about academic progress and course selection.,rescheduled
1907,970,4,2025-02-21,36,Discussion about academic progress and course selection.,attended
1908,971,3,2025-02-14,24,Discussion about academic progress and course selection.,rescheduled
1909,972,2,2025-01-17,27,Discussion about academic progress and course selection.,attended
1910,973,2,2025-03-06,20,Discussion about academic progress and course selection.,rescheduled
1911,974,2,2025-04-09,23,Discussion about academic progress and course selection.,rescheduled
1912,974,2,2025-02-06,19,Discussion about academic progress and course selection.,rescheduled
1913,974,2,2025-03-06,23,Discussion about academic progress and course selection.,rescheduled
1914,975,4,2025-01-12,26,Discussion about academic progress and course selection.,attended
1915,975,4,2025-03-04,17,Discussion about academic progress and course selection.,missed
1916,975,4,2025-01-06,25,Discussion about academic progress and course selection.,missed
1917,976,5,2025-02-07,42,Discussion about academic progress and course selection.,attended
1918,976,5,2025-01-08,18,Discussion about academic progress and course selection.,missed
1919,976,5,2025-03-14,24,Discussion about academic progress and course selection.,attended
1920,977,3,2025-01-04,21,Discussion about academic progress and course selection.,attended
1921,978,1,2025-02-19,32,Discussion about academic progress and course selection.,attended
1922,979,3,2025-04-05,23,Discussion about academic progress and course selection.,rescheduled
1923,980,1,2025-01-18,24,Discussion about academic progress and course selection.,attended
1924,980,1,2025-03-15,28,Discussion about academic progress and course selection.,missed
1925,980,1,2025-03-16,44,Discussion about academic progress and course selection.,rescheduled
1926,981,1,2025-04-02,21,Discussion about academic progress and course selection.,attended
1927,981,1,2025-02-26,33,Discussion about academic progress and course selection.,attended
1928,981,1,2025-02-24,19,Discussion about academic progress and course selection.,attended
1929,982,5,2025-04-12,41,Discussion about academic progress and course selection.,rescheduled
1930,982,5,2025-04-13,41,Discussion about academic progress and course selection.,rescheduled
1931,983,5,2025-02-10,21,Discussion about academic progress and course selection.,rescheduled
1932,983,5,2025-03-10,39,Discussion about academic progress and course selection.,missed
1933,983,5,2025-03-10,34,Discussion about academic progress and course selection.,missed
1934,984,4,2025-04-13,35,Discussion about academic progress and course selection.,attended
1935,984,4,2025-04-04,28,Discussion about academic progress and course selection.,rescheduled
1936,984,4,2025-04-09,44,Discussion about academic progress and course selection.,missed
1937,985,2,2025-01-27,34,Discussion about academic progress and course selection.,missed
1938,985,2,2025-02-08,21,Discussion about academic progress and course selection.,rescheduled
1939,986,2,2025-03-22,21,Discussion about academic progress and course selection.,attended
1940,986,2,2025-03-02,25,Discussion about academic progress and course selection.,missed
1941,986,2,2025-04-01,30,Discussion about academic progress and course selection.,missed
1942,987,2,2025-04-08,44,Discussion about academic progress and course selection.,missed
1943,987,2,2025-04-13,16,Discussion about academic progress and course selection.,rescheduled
1944,988,1,2025-04-11,44,Discussion about academic progress and course selection.,missed
1945,988,1,2025-03-16,25,Discussion about academic progress and course selection.,missed
1946,988,1,2025-03-05,42,Discussion about academic progress and course selection.,missed
1947,989,4,2025-01-25,22,Discussion about academic progress and course selection.,rescheduled
1948,989,4,2025-04-04,32,Discussion about academic progress and course selection.,attended
1949,989,4,2025-04-05,17,Discussion about academic progress and course selection.,rescheduled
1952,990,3,2025-01-05,36,Discussion about academic progress and course selection.,rescheduled
1953,991,3,2025-01-10,40,Discussion about academic progress and course selection.,attended
1954,992,1,2025-03-08,33,Discussion about academic progress and course selection.,rescheduled
1955,992,1,2025-01-13,15,Discussion about academic progress and course selection.,missed
1959,994,2,2025-03-16,44,Discussion about academic progress and course selection.,attended
1960,994,2,2025-03-29,38,Discussion about academic progress and course selection.,rescheduled
1961,994,2,2025-03-14,17,Discussion about academic progress and course selection.,rescheduled
1962,995,4,2025-03-14,16,Discussion about academic progress and course selection.,missed
1963,995,4,2025-01-20,26,Discussion about academic progress and course selection.,attended
1964,995,4,2025-03-19,40,Discussion about academic progress and course selection.,attended
1965,996,4,2025-02-28,16,Discussion about academic progress and course selection.,rescheduled
1966,997,1,2025-01-12,43,Discussion about academic progress and course selection.,missed
1967,997,1,2025-02-22,22,Discussion about academic progress and course selection.,rescheduled
1968,997,1,2025-03-07,23,Discussion about academic progress and course selection.,rescheduled
1971,999,2,2025-04-05,19,Discussion about academic progress and course selection.,missed
1972,1000,3,2025-01-17,18,Discussion about academic progress and course selection.,missed
1973,1000,3,2025-01-10,36,Discussion about academic progress and course selection.,missed
1974,1000,3,2025-02-18,32,Discussion about academic progress and course selection.,attended
32,19,3,2025-04-09,25,Discussion about academic progress and course selection.,missed
34,19,3,2025-01-27,17,Discussion about academic progress and course selection.,missed
43,24,3,2025-01-04,38,Discussion about academic progress and course selection.,missed
95,49,3,2025-03-13,35,Discussion about academic progress and course selection.,missed
103,54,1,2025-03-09,26,Discussion about academic progress and course selection.,missed
104,54,1,2025-03-27,37,Discussion about academic progress and course selection.,missed
147,75,4,2025-02-28,20,Discussion about academic progress and course selection.,missed
148,75,4,2025-03-06,37,Discussion about academic progress and course selection.,missed
155,78,4,2025-03-23,35,Discussion about academic progress and course selection.,missed
157,79,1,2025-03-26,39,Discussion about academic progress and course selection.,missed
158,79,1,2025-03-02,36,Discussion about academic progress and course selection.,missed
187,95,3,2025-02-07,44,Discussion about academic progress and course selection.,missed
189,95,3,2025-03-18,30,Discussion about academic progress and course selection.,missed
251,129,4,2025-04-11,21,Discussion about academic progress and course selection.,missed
272,138,3,2025-01-13,42,Discussion about academic progress and course selection.,missed
273,138,3,2025-03-11,15,Discussion about academic progress and course selection.,missed
298,151,5,2025-03-29,17,Discussion about academic progress and course selection.,missed
378,190,5,2025-03-08,33,Discussion about academic progress and course selection.,missed
402,204,4,2025-01-29,31,Discussion about academic progress and course selection.,missed
403,204,4,2025-02-26,16,Discussion about academic progress and course selection.,missed
404,204,4,2025-01-17,24,Discussion about academic progress and course selection.,missed
421,214,2,2025-02-27,38,Discussion about academic progress and course selection.,missed
422,214,2,2025-03-16,27,Discussion about academic progress and course selection.,missed
423,214,2,2025-03-09,33,Discussion about academic progress and course selection.,missed
433,220,5,2025-01-08,27,Discussion about academic progress and course selection.,missed
434,220,5,2025-03-28,35,Discussion about academic progress and course selection.,missed
454,230,3,2025-02-03,15,Discussion about academic progress and course selection.,missed
455,230,3,2025-04-02,26,Discussion about academic progress and course selection.,missed
457,231,3,2025-01-06,23,Discussion about academic progress and course selection.,missed
458,231,3,2025-02-12,21,Discussion about academic progress and course selection.,missed
480,243,3,2025-02-15,19,Discussion about academic progress and course selection.,missed
481,243,3,2025-03-12,38,Discussion about academic progress and course selection.,missed
482,243,3,2025-02-22,41,Discussion about academic progress and course selection.,missed
510,258,4,2025-04-03,21,Discussion about academic progress and course selection.,missed
511,258,4,2025-01-19,28,Discussion about academic progress and course selection.,missed
513,260,4,2025-04-08,35,Discussion about academic progress and course selection.,missed
517,262,3,2025-01-17,19,Discussion about academic progress and course selection.,missed
518,262,3,2025-01-19,38,Discussion about academic progress and course selection.,missed
536,272,1,2025-03-12,34,Discussion about academic progress and course selection.,missed
549,280,2,2025-03-23,17,Discussion about academic progress and course selection.,missed
554,282,1,2025-02-09,31,Discussion about academic progress and course selection.,missed
556,284,4,2025-02-06,25,Discussion about academic progress and course selection.,missed
575,293,3,2025-03-08,35,Discussion about academic progress and course selection.,missed
580,296,2,2025-01-04,39,Discussion about academic progress and course selection.,missed
608,311,3,2025-01-31,16,Discussion about academic progress and course selection.,missed
611,313,1,2025-02-23,43,Discussion about academic progress and course selection.,missed
612,313,1,2025-02-21,18,Discussion about academic progress and course selection.,missed
640,328,2,2025-02-10,39,Discussion about academic progress and course selection.,missed
643,330,4,2025-02-05,30,Discussion about academic progress and course selection.,missed
644,330,4,2025-04-06,37,Discussion about academic progress and course selection.,missed
692,356,3,2025-01-29,43,Discussion about academic progress and course selection.,missed
693,356,3,2025-02-15,41,Discussion about academic progress and course selection.,missed
694,357,1,2025-03-26,29,Discussion about academic progress and course selection.,missed
727,373,2,2025-04-13,31,Discussion about academic progress and course selection.,missed
764,393,4,2025-04-09,32,Discussion about academic progress and course selection.,missed
766,393,4,2025-04-10,37,Discussion about academic progress and course selection.,missed
786,403,1,2025-02-11,39,Discussion about academic progress and course selection.,missed
787,403,1,2025-02-02,16,Discussion about academic progress and course selection.,missed
792,406,1,2025-02-03,34,Discussion about academic progress and course selection.,missed
834,426,3,2025-03-07,33,Discussion about academic progress and course selection.,missed
835,426,3,2025-01-18,44,Discussion about academic progress and course selection.,missed
881,448,4,2025-01-05,31,Discussion about academic progress and course selection.,missed
882,448,4,2025-03-14,39,Discussion about academic progress and course selection.,missed
883,448,4,2025-01-11,22,Discussion about academic progress and course selection.,missed
896,457,4,2025-02-25,30,Discussion about academic progress and course selection.,missed
897,457,4,2025-02-26,35,Discussion about academic progress and course selection.,missed
904,460,1,2025-01-26,36,Discussion about academic progress and course selection.,missed
906,460,1,2025-03-20,15,Discussion about academic progress and course selection.,missed
925,469,1,2025-03-13,18,Discussion about academic progress and course selection.,missed
926,470,4,2025-01-11,37,Discussion about academic progress and course selection.,missed
929,471,5,2025-02-23,19,Discussion about academic progress and course selection.,missed
930,471,5,2025-03-11,15,Discussion about academic progress and course selection.,missed
986,497,2,2025-03-12,30,Discussion about academic progress and course selection.,missed
987,497,2,2025-03-13,42,Discussion about academic progress and course selection.,missed
998,504,1,2025-04-07,35,Discussion about academic progress and course selection.,missed
999,504,1,2025-03-06,28,Discussion about academic progress and course selection.,missed
1000,504,1,2025-01-26,17,Discussion about academic progress and course selection.,missed
1021,515,3,2025-03-30,31,Discussion about academic progress and course selection.,missed
1022,515,3,2025-03-21,23,Discussion about academic progress and course selection.,missed
1040,524,1,2025-03-12,22,Discussion about academic progress and course selection.,missed
1041,525,4,2025-04-06,36,Discussion about academic progress and course selection.,missed
1042,525,4,2025-01-04,36,Discussion about academic progress and course selection.,missed
1051,530,5,2025-04-08,19,Discussion about academic progress and course selection.,missed
1089,550,3,2025-01-21,28,Discussion about academic progress and course selection.,missed
1104,559,3,2025-01-21,43,Discussion about academic progress and course selection.,missed
1125,574,1,2025-02-21,16,Discussion about academic progress and course selection.,missed
1126,574,1,2025-01-29,34,Discussion about academic progress and course selection.,missed
1127,574,1,2025-03-14,32,Discussion about academic progress and course selection.,missed
1131,577,3,2025-02-05,43,Discussion about academic progress and course selection.,missed
1192,610,5,2025-03-30,35,Discussion about academic progress and course selection.,missed
1193,610,5,2025-01-13,24,Discussion about academic progress and course selection.,missed
1210,617,4,2025-01-15,18,Discussion about academic progress and course selection.,missed
1211,617,4,2025-01-19,39,Discussion about academic progress and course selection.,missed
1262,643,3,2025-02-28,28,Discussion about academic progress and course selection.,missed
1284,654,4,2025-01-13,36,Discussion about academic progress and course selection.,missed
1312,669,2,2025-01-26,18,Discussion about academic progress and course selection.,missed
1313,669,2,2025-03-25,44,Discussion about academic progress and course selection.,missed
1362,691,4,2025-01-07,30,Discussion about academic progress and course selection.,missed
1363,691,4,2025-02-27,16,Discussion about academic progress and course selection.,missed
1364,691,4,2025-01-16,25,Discussion about academic progress and course selection.,missed
1400,710,4,2025-02-17,16,Discussion about academic progress and course selection.,missed
1422,722,1,2025-03-02,39,Discussion about academic progress and course selection.,missed
1463,744,1,2025-01-30,21,Discussion about academic progress and course selection.,missed
1472,748,4,2025-03-14,28,Discussion about academic progress and course selection.,missed
1473,748,4,2025-01-08,32,Discussion about academic progress and course selection.,missed
1497,761,3,2025-01-28,36,Discussion about academic progress and course selection.,missed
1498,761,3,2025-01-14,24,Discussion about academic progress and course selection.,missed
1526,776,3,2025-04-01,35,Discussion about academic progress and course selection.,missed
1527,776,3,2025-01-09,32,Discussion about academic progress and course selection.,missed
1550,787,3,2025-01-26,28,Discussion about academic progress and course selection.,missed
1552,787,3,2025-02-16,27,Discussion about academic progress and course selection.,missed
1584,803,2,2025-01-28,31,Discussion about academic progress and course selection.,missed
1586,804,4,2025-03-03,20,Discussion about academic progress and course selection.,missed
1611,817,1,2025-03-06,35,Discussion about academic progress and course selection.,missed
1672,847,5,2025-02-25,27,Discussion about academic progress and course selection.,missed
1685,853,4,2025-02-02,41,Discussion about academic progress and course selection.,missed
1759,895,1,2025-02-21,31,Discussion about academic progress and course selection.,missed
1786,909,3,2025-01-25,39,Discussion about academic progress and course selection.,missed
1787,909,3,2025-01-13,20,Discussion about academic progress and course selection.,missed
1796,915,5,2025-02-14,43,Discussion about academic progress and course selection.,missed
1797,915,5,2025-03-29,25,Discussion about academic progress and course selection.,missed
1803,919,4,2025-03-15,31,Discussion about academic progress and course selection.,missed
1813,924,1,2025-02-04,38,Discussion about academic progress and course selection.,missed
1814,924,1,2025-03-05,40,Discussion about academic progress and course selection.,missed
1827,932,1,2025-03-06,44,Discussion about academic progress and course selection.,missed
1828,932,1,2025-03-30,43,Discussion about academic progress and course selection.,missed
1836,938,2,2025-04-02,19,Discussion about academic progress and course selection.,missed
1837,938,2,2025-01-24,25,Discussion about academic progress and course selection.,missed
1838,938,2,2025-01-19,29,Discussion about academic progress and course selection.,missed
1840,940,3,2025-03-15,40,Discussion about academic progress and course selection.,missed
1842,940,3,2025-03-03,20,Discussion about academic progress and course selection.,missed
1862,949,4,2025-03-13,22,Discussion about academic progress and course selection.,missed
1863,950,5,2025-03-02,36,Discussion about academic progress and course selection.,missed
1865,950,5,2025-03-03,23,Discussion about academic progress and course selection.,missed
1900,967,5,2025-03-06,18,Discussion about academic progress and course selection.,missed
1901,967,5,2025-03-17,16,Discussion about academic progress and course selection.,missed
1950,990,3,2025-03-23,24,Discussion about academic progress and course selection.,missed
1951,990,3,2025-03-17,33,Discussion about academic progress and course selection.,missed
1956,993,2,2025-02-12,40,Discussion about academic progress and course selection.,missed
1957,993,2,2025-03-29,29,Discussion about academic progress and course selection.,missed
1958,993,2,2025-03-19,34,Discussion about academic progress and course selection.,missed
1969,998,5,2025-01-28,16,Discussion about academic progress and course selection.,missed
1970,998,5,2025-04-12,21,Discussion about academic progress and course selection.,missed
