enrollment_id,student_id,course_id,term_id,grade,attendance_rate,last_login,assignment_completion
2436,615,12,2,F,88.87,2025-04-09,94.55
2437,616,9,2,C,83.89,2025-04-04,71.07
2438,616,4,2,A,89.52,2025-04-06,86.82
2439,616,15,2,F,85.88,2025-04-04,93.03
2440,616,6,2,B,79.35,2025-04-12,93.28
2445,618,4,2,D,63.59,2025-03-29,47.36
2446,618,11,2,A,63.94,2025-03-28,54.61
2447,618,3,2,D,62.74,2025-03-31,65.16
2448,618,4,2,C,71.48,2025-03-24,56.52
2449,618,13,2,D,76.89,2025-03-28,78.78
2450,619,14,2,F,44.33,2025-03-18,67.86
2451,619,6,2,D,60.70,2025-03-23,55.26
2452,619,3,2,C,47.77,2025-03-29,57.39
2453,619,8,2,B,77.42,2025-03-25,68.62
2454,620,2,2,D,45.84,2025-03-30,56.47
2455,620,6,2,C,75.35,2025-04-02,78.00
2456,620,6,2,D,52.68,2025-03-16,69.83
2457,621,3,2,A,78.01,2025-03-16,77.00
2458,621,7,2,B,44.61,2025-03-20,50.33
2459,621,15,2,A,54.43,2025-04-01,68.03
2460,621,13,2,W,47.85,2025-03-28,64.74
2461,621,14,2,B,72.27,2025-03-22,53.39
2462,622,13,2,C,70.21,2025-04-09,72.02
2463,622,3,2,C,85.61,2025-04-12,93.18
2464,622,13,2,A,79.95,2025-04-06,85.74
2465,622,12,2,D,78.74,2025-04-08,78.13
2466,623,3,2,D,75.25,2025-04-09,93.78
2467,623,10,2,D,80.31,2025-04-05,79.37
2468,623,2,2,A,84.71,2025-04-03,87.71
2469,623,13,2,C,78.63,2025-04-08,88.54
2470,623,14,2,A,73.09,2025-04-10,73.06
2471,624,5,2,B,80.17,2025-04-11,90.47
2472,624,3,2,D,87.11,2025-04-11,79.43
2473,624,6,2,D,75.83,2025-04-10,93.50
2474,624,10,2,A,90.84,2025-04-09,85.71
2475,625,5,2,F,87.08,2025-04-11,88.94
2476,625,7,2,B,72.93,2025-04-12,83.82
2477,625,15,2,C,94.86,2025-04-03,91.90
2478,625,7,2,F,93.27,2025-04-03,82.69
2479,626,1,2,F,77.16,2025-03-26,40.71
2480,626,7,2,C,61.97,2025-03-19,76.54
2481,626,14,2,F,53.33,2025-03-20,73.66
2482,627,5,2,B,75.73,2025-03-22,65.20
2483,627,8,2,C,48.89,2025-03-27,78.75
2484,627,6,2,C,51.16,2025-03-16,74.57
2485,627,12,2,B,62.69,2025-03-31,45.88
2486,628,9,2,A,77.06,2025-04-08,89.00
2487,628,5,2,W,76.90,2025-04-10,90.80
2488,628,12,2,C,87.25,2025-04-11,71.58
2489,629,6,2,A,46.55,2025-03-19,42.91
2490,629,7,2,W,56.89,2025-04-03,52.34
2491,629,14,2,B,58.92,2025-03-16,40.94
2492,629,12,2,B,44.89,2025-03-16,74.13
2493,630,8,2,D,73.31,2025-04-06,77.49
2494,630,12,2,W,85.00,2025-04-05,93.26
2495,630,6,2,C,93.10,2025-04-03,93.04
2496,630,5,2,W,93.43,2025-04-03,79.93
2497,630,4,2,F,90.72,2025-04-09,71.69
2498,631,5,2,D,75.92,2025-03-30,42.60
2499,631,9,2,F,79.00,2025-03-18,79.32
2500,631,2,2,F,76.52,2025-03-23,64.07
2501,631,1,2,C,63.29,2025-03-19,48.41
2502,631,3,2,D,46.60,2025-03-26,57.46
2503,632,8,2,F,86.64,2025-04-11,88.82
2504,632,5,2,C,84.96,2025-04-03,72.50
2505,632,13,2,C,90.32,2025-04-11,79.37
2506,633,15,2,W,71.13,2025-03-20,49.75
2507,633,2,2,F,76.42,2025-03-23,43.73
2508,633,8,2,B,62.62,2025-03-17,43.19
2509,633,12,2,C,56.64,2025-03-22,60.99
2510,633,13,2,C,79.81,2025-03-20,55.16
2511,634,6,2,A,41.53,2025-03-19,63.59
2512,634,9,2,C,74.25,2025-03-28,45.09
2513,634,12,2,A,52.74,2025-03-19,76.34
2514,634,12,2,D,44.25,2025-04-02,54.72
2515,635,1,2,W,76.62,2025-04-03,53.99
2516,635,9,2,F,47.70,2025-03-23,65.88
2517,635,14,2,B,54.30,2025-03-30,69.37
2518,635,4,2,B,68.60,2025-03-26,46.17
2519,635,12,2,W,61.62,2025-03-24,49.16
2520,636,7,2,F,85.86,2025-04-10,72.15
2521,636,13,2,B,77.49,2025-04-04,71.34
2522,636,11,2,C,93.43,2025-04-10,94.09
2523,636,2,2,C,80.13,2025-04-04,88.71
2524,637,5,2,F,77.30,2025-03-27,72.97
2525,637,12,2,W,62.35,2025-03-22,45.84
2526,637,9,2,F,47.99,2025-03-15,68.07
2527,637,2,2,A,46.82,2025-03-30,72.52
2528,638,10,2,C,73.71,2025-04-02,43.16
2529,638,4,2,B,67.04,2025-03-27,60.15
2530,638,9,2,C,54.28,2025-03-24,44.15
2531,638,13,2,A,57.00,2025-03-24,62.22
2532,639,3,2,C,77.79,2025-03-30,41.96
2533,639,8,2,W,74.02,2025-03-27,51.86
2534,639,6,2,C,41.70,2025-03-27,62.08
2535,639,2,2,W,63.88,2025-03-28,52.00
2536,640,1,2,W,91.72,2025-04-11,70.33
2537,640,1,2,D,91.56,2025-04-07,91.39
2538,640,8,2,B,88.24,2025-04-03,88.14
2539,640,9,2,W,93.83,2025-04-09,87.78
2540,640,1,2,D,82.78,2025-04-08,79.26
2541,641,10,2,D,71.65,2025-04-12,72.69
2542,641,6,2,A,79.85,2025-04-11,84.62
2543,641,7,2,F,73.28,2025-04-06,90.65
2544,642,8,2,B,75.34,2025-04-07,92.04
2545,642,7,2,C,90.45,2025-04-12,90.50
2546,642,8,2,D,91.55,2025-04-03,78.46
2547,642,15,2,A,89.04,2025-04-09,87.22
2552,644,6,2,F,62.91,2025-03-21,57.17
2553,644,7,2,B,61.74,2025-03-28,42.02
2554,644,3,2,F,44.14,2025-03-31,47.44
2555,644,14,2,A,44.09,2025-03-23,70.88
2556,645,15,2,D,88.05,2025-04-04,90.20
2557,645,3,2,B,79.02,2025-04-07,80.32
2558,645,12,2,W,87.45,2025-04-08,93.96
2559,645,12,2,W,87.22,2025-04-10,70.78
2560,645,15,2,F,94.67,2025-04-11,73.92
2561,646,13,2,B,57.88,2025-03-15,59.95
2562,646,15,2,W,41.01,2025-03-28,49.00
2563,646,1,2,W,67.54,2025-03-17,71.24
2564,647,2,2,W,63.42,2025-03-23,79.68
2565,647,1,2,D,63.31,2025-03-20,64.70
2566,647,6,2,A,59.18,2025-04-01,64.66
2567,647,11,2,W,62.20,2025-04-02,60.45
2568,647,3,2,D,41.91,2025-03-19,40.17
2569,648,3,2,F,57.26,2025-03-17,63.54
2570,648,7,2,W,55.08,2025-03-20,68.53
2571,648,11,2,A,72.00,2025-03-16,56.81
2575,650,7,2,A,74.72,2025-03-27,74.66
2576,650,7,2,C,43.58,2025-03-25,62.54
2577,650,8,2,F,41.34,2025-03-21,73.48
2578,650,8,2,D,44.08,2025-03-16,59.83
2579,651,7,2,B,75.70,2025-04-02,49.38
2580,651,2,2,D,53.57,2025-03-25,58.43
2581,651,7,2,C,52.84,2025-03-21,47.09
2582,651,8,2,D,77.50,2025-03-29,43.60
2583,652,9,2,D,85.70,2025-04-09,91.71
2584,652,9,2,D,87.55,2025-04-11,91.79
2585,652,6,2,B,75.63,2025-04-04,78.46
2586,653,12,2,W,65.47,2025-03-15,56.96
2587,653,13,2,B,44.52,2025-03-23,49.41
2588,653,12,2,A,46.86,2025-03-18,70.42
2589,653,8,2,C,42.40,2025-03-20,74.43
2590,653,8,2,D,55.85,2025-03-23,69.45
2596,655,2,2,B,55.78,2025-04-01,79.77
2597,655,13,2,W,70.89,2025-03-16,63.97
2598,655,13,2,C,51.81,2025-03-18,79.65
2599,655,14,2,D,59.31,2025-04-02,48.09
2600,656,6,2,B,76.82,2025-03-21,59.25
2601,656,12,2,C,72.86,2025-03-30,47.65
2602,656,9,2,W,68.46,2025-03-20,74.32
2603,656,8,2,C,71.67,2025-03-26,70.70
2604,657,11,2,B,92.80,2025-04-03,92.27
2605,657,3,2,B,82.45,2025-04-07,71.35
2606,657,15,2,C,93.54,2025-04-06,80.40
2607,658,3,2,W,48.19,2025-03-31,68.59
2608,658,8,2,C,46.97,2025-03-22,70.66
2609,658,7,2,A,74.24,2025-03-26,40.31
2610,658,4,2,B,58.88,2025-03-27,66.17
2611,658,8,2,W,56.91,2025-03-22,58.74
2612,659,9,2,A,52.04,2025-03-19,52.38
2613,659,9,2,C,46.85,2025-04-03,67.77
2614,659,11,2,A,56.33,2025-03-21,62.69
2615,659,14,2,C,62.57,2025-03-28,42.72
2616,659,6,2,F,74.59,2025-03-16,64.80
2617,660,1,2,A,59.44,2025-03-20,56.58
2618,660,15,2,D,42.66,2025-03-28,62.10
2619,660,11,2,C,43.91,2025-03-25,73.44
2620,661,4,2,D,75.99,2025-04-06,89.63
2621,661,15,2,A,88.21,2025-04-03,90.98
2622,661,15,2,W,70.45,2025-04-10,92.21
2623,661,7,2,C,90.15,2025-04-04,85.47
2624,661,13,2,F,91.40,2025-04-05,73.66
2625,662,13,2,W,60.38,2025-03-28,74.29
2626,662,10,2,A,53.97,2025-03-28,61.44
2627,662,3,2,C,52.42,2025-03-26,61.42
2628,662,11,2,B,49.12,2025-03-23,62.54
2629,662,9,2,A,65.68,2025-03-29,65.92
2630,663,11,2,W,82.99,2025-04-04,80.64
2631,663,3,2,A,79.90,2025-04-06,94.72
2632,663,4,2,B,77.25,2025-04-11,83.64
2633,664,15,2,A,70.33,2025-03-17,41.43
2634,664,14,2,C,76.76,2025-03-17,68.03
2635,664,12,2,D,73.39,2025-03-29,45.26
2636,665,14,2,B,74.38,2025-04-12,75.89
2637,665,13,2,F,90.84,2025-04-12,74.45
2638,665,5,2,A,80.13,2025-04-03,91.83
2639,666,4,2,A,92.53,2025-04-11,93.24
2640,666,8,2,F,70.95,2025-04-09,76.72
2641,666,14,2,D,78.05,2025-04-11,77.41
2642,667,12,2,W,46.87,2025-04-03,72.95
2643,667,8,2,D,73.50,2025-03-15,70.58
2644,667,8,2,D,75.59,2025-03-28,67.50
2645,667,13,2,A,44.21,2025-03-31,62.54
2646,667,9,2,B,51.54,2025-03-19,51.70
2647,668,3,2,C,76.27,2025-04-08,71.08
2648,668,2,2,C,76.11,2025-04-11,76.61
2649,668,12,2,C,78.83,2025-04-05,73.94
2650,668,10,2,F,86.86,2025-04-05,73.27
2651,668,6,2,W,75.87,2025-04-04,93.30
2655,670,2,2,W,86.05,2025-04-09,93.78
2656,670,11,2,B,77.87,2025-04-04,82.65
2657,670,12,2,F,88.84,2025-04-07,86.60
2658,670,2,2,W,72.37,2025-04-03,71.91
2659,670,7,2,A,79.96,2025-04-12,85.85
2660,671,1,2,C,63.79,2025-03-26,48.04
2661,671,10,2,W,55.54,2025-03-24,46.61
2662,671,8,2,W,61.27,2025-03-18,71.64
2663,671,9,2,C,76.74,2025-03-18,62.29
2664,672,8,2,C,73.24,2025-04-02,51.65
2665,672,4,2,D,41.39,2025-03-29,70.82
2666,672,9,2,C,44.18,2025-04-01,71.57
2667,673,12,2,A,82.67,2025-04-08,77.51
2668,673,9,2,C,79.69,2025-04-03,79.78
2669,673,12,2,C,74.22,2025-04-05,77.20
2670,674,8,2,D,58.54,2025-03-24,71.44
2671,674,9,2,B,49.17,2025-04-01,79.37
2672,674,5,2,A,60.02,2025-03-24,79.42
2673,674,1,2,C,62.73,2025-03-21,71.19
2674,674,5,2,F,76.22,2025-03-21,79.85
2675,675,9,2,C,50.60,2025-03-18,45.74
2676,675,12,2,D,60.29,2025-03-27,79.74
2677,675,1,2,A,64.47,2025-03-31,58.35
2678,675,14,2,A,62.18,2025-03-19,58.96
2679,675,11,2,B,73.51,2025-03-31,73.20
2680,676,7,2,A,88.12,2025-04-09,70.07
2681,676,1,2,F,73.32,2025-04-06,92.30
2682,676,8,2,A,75.60,2025-04-12,76.67
2683,676,12,2,B,94.40,2025-04-07,94.28
2684,676,10,2,D,87.53,2025-04-12,94.09
2685,677,3,2,D,71.34,2025-03-22,65.69
2686,677,1,2,A,69.09,2025-03-20,52.33
2687,677,5,2,B,79.80,2025-03-21,44.08
2688,677,11,2,D,68.89,2025-03-21,57.49
2689,678,1,2,F,65.90,2025-03-26,55.17
2690,678,7,2,A,67.89,2025-03-18,57.66
2691,678,9,2,A,40.80,2025-03-20,73.06
2692,678,15,2,D,76.76,2025-03-20,64.37
2693,678,15,2,C,42.82,2025-03-31,57.42
2694,679,11,2,F,94.81,2025-04-04,76.98
2695,679,14,2,D,79.50,2025-04-10,72.52
2696,679,7,2,W,72.02,2025-04-11,70.85
2697,680,6,2,C,93.53,2025-04-05,86.74
2698,680,5,2,A,84.71,2025-04-07,76.56
2699,680,8,2,C,76.70,2025-04-05,77.42
2700,680,2,2,A,85.16,2025-04-06,88.08
2701,681,7,2,F,94.86,2025-04-12,74.14
2702,681,5,2,A,83.15,2025-04-09,73.92
2703,681,11,2,C,87.64,2025-04-10,90.84
2704,681,10,2,A,75.76,2025-04-07,89.04
2705,681,14,2,A,85.86,2025-04-03,78.88
2706,682,14,2,W,65.52,2025-03-21,66.76
2707,682,15,2,W,69.70,2025-04-01,43.22
2708,682,1,2,W,68.75,2025-03-21,42.67
2709,682,6,2,C,63.19,2025-03-28,42.77
2710,682,5,2,F,79.28,2025-03-29,60.00
2711,683,7,2,C,93.83,2025-04-12,71.45
2712,683,5,2,A,90.12,2025-04-04,91.39
2713,683,14,2,D,75.22,2025-04-07,86.19
2714,684,8,2,F,77.47,2025-04-05,89.90
2715,684,9,2,C,88.24,2025-04-04,92.55
2716,684,4,2,D,78.00,2025-04-03,83.99
2717,684,6,2,B,90.08,2025-04-04,82.26
2718,684,9,2,B,83.35,2025-04-08,74.62
2719,685,15,2,C,68.69,2025-03-26,56.37
2720,685,5,2,D,63.71,2025-03-29,73.15
2721,685,11,2,D,42.34,2025-04-01,51.28
2722,685,10,2,D,70.74,2025-04-01,62.92
2723,685,12,2,W,73.84,2025-03-25,70.23
2724,686,6,2,B,43.48,2025-03-25,79.23
2725,686,7,2,F,75.91,2025-03-20,71.61
2726,686,15,2,C,41.86,2025-03-23,75.10
2727,686,7,2,F,44.79,2025-03-19,69.42
2728,687,3,2,B,85.40,2025-04-11,80.95
2729,687,9,2,B,92.81,2025-04-07,80.37
2730,687,12,2,B,76.61,2025-04-03,88.29
2731,687,14,2,A,70.20,2025-04-12,81.68
2732,687,10,2,W,92.91,2025-04-11,91.62
2733,688,6,2,F,75.24,2025-03-22,61.43
2734,688,3,2,B,55.88,2025-03-30,71.71
2735,688,1,2,A,55.00,2025-03-22,41.46
2736,689,11,2,F,65.04,2025-03-27,47.92
2737,689,13,2,C,71.36,2025-03-22,68.54
2738,689,5,2,B,55.40,2025-04-01,61.24
2739,689,7,2,B,63.23,2025-03-23,60.25
2740,690,8,2,W,60.92,2025-04-02,46.01
2741,690,11,2,D,51.67,2025-03-15,59.33
2742,690,1,2,W,60.12,2025-03-30,63.72
2747,692,15,2,B,93.00,2025-04-10,70.95
2748,692,4,2,C,72.33,2025-04-06,73.32
2749,692,12,2,C,72.80,2025-04-05,75.73
2750,692,11,2,W,81.48,2025-04-06,86.56
2751,693,9,2,A,86.10,2025-04-09,93.71
2752,693,14,2,B,85.49,2025-04-07,75.75
2753,693,9,2,B,89.26,2025-04-09,74.47
2754,693,3,2,W,76.30,2025-04-08,80.61
2755,694,4,2,F,79.55,2025-03-26,59.47
2756,694,3,2,W,43.44,2025-03-17,65.65
2757,694,9,2,B,78.45,2025-03-25,50.13
2758,694,8,2,B,50.96,2025-04-01,76.33
2759,694,14,2,W,44.32,2025-03-18,79.45
2760,695,13,2,W,41.76,2025-03-17,75.13
2761,695,11,2,C,55.28,2025-04-03,59.68
2762,695,12,2,A,67.82,2025-03-21,59.01
2763,695,7,2,F,58.41,2025-03-16,41.92
2764,696,10,2,C,94.40,2025-04-03,85.13
2765,696,9,2,A,94.72,2025-04-09,72.62
2766,696,8,2,D,88.31,2025-04-06,70.19
2767,696,10,2,W,86.62,2025-04-09,78.06
2768,697,5,2,D,71.32,2025-03-31,75.44
2769,697,10,2,D,53.93,2025-03-19,65.12
2770,697,11,2,D,62.89,2025-03-19,55.29
2771,697,12,2,A,74.84,2025-03-15,50.07
2772,697,11,2,B,44.96,2025-03-31,59.34
2773,698,14,2,D,82.94,2025-04-10,74.79
2774,698,10,2,C,94.36,2025-04-04,77.09
2775,698,2,2,C,73.67,2025-04-10,89.11
2776,698,13,2,W,71.27,2025-04-12,78.57
2777,698,10,2,D,74.04,2025-04-09,92.21
2778,699,14,2,B,51.60,2025-03-25,57.83
2779,699,8,2,C,45.98,2025-04-02,41.78
2780,699,3,2,F,78.37,2025-03-23,58.93
2781,700,15,2,B,52.87,2025-04-01,67.04
2782,700,11,2,D,78.07,2025-03-20,66.29
2783,700,8,2,D,57.78,2025-03-31,61.63
2784,701,13,2,F,60.66,2025-03-19,49.32
2785,701,14,2,B,62.26,2025-03-17,48.94
2786,701,1,2,A,52.65,2025-03-24,79.16
2787,701,12,2,A,48.05,2025-03-17,79.80
2788,702,13,2,A,66.00,2025-03-29,69.85
2789,702,13,2,W,51.60,2025-03-16,76.32
2790,702,8,2,W,72.36,2025-03-23,44.77
2791,702,12,2,A,72.48,2025-03-18,68.80
2792,702,11,2,D,76.53,2025-03-18,53.07
2793,703,2,2,F,87.21,2025-04-12,82.48
2794,703,3,2,W,80.37,2025-04-05,80.06
2795,703,3,2,A,89.07,2025-04-08,80.78
2796,703,6,2,C,78.71,2025-04-03,80.83
2797,704,2,2,F,61.07,2025-04-01,72.09
2798,704,8,2,F,53.96,2025-04-01,50.57
2799,704,1,2,C,72.53,2025-03-17,45.47
2800,705,15,2,D,93.38,2025-04-08,77.54
2801,705,3,2,W,83.91,2025-04-05,88.76
2802,705,1,2,D,86.33,2025-04-05,73.29
2803,705,11,2,A,77.26,2025-04-11,85.37
2804,705,1,2,W,81.89,2025-04-06,89.64
2805,706,7,2,D,70.96,2025-04-08,79.47
2806,706,7,2,B,75.02,2025-04-08,78.00
2807,706,1,2,B,79.24,2025-04-04,90.48
2808,707,11,2,B,43.52,2025-03-27,66.45
2809,707,3,2,W,67.37,2025-03-27,42.67
2810,707,10,2,W,53.39,2025-03-28,50.24
2811,707,4,2,D,50.19,2025-03-21,50.29
2812,708,4,2,W,90.34,2025-04-11,94.38
2813,708,12,2,B,77.27,2025-04-10,86.32
2814,708,9,2,F,86.84,2025-04-04,84.51
2815,709,14,2,F,82.70,2025-04-12,75.45
2816,709,6,2,F,91.13,2025-04-04,78.82
2817,709,13,2,C,79.47,2025-04-09,93.36
2822,711,5,2,D,64.71,2025-04-03,72.58
2823,711,13,2,F,62.99,2025-03-30,42.68
2824,711,2,2,F,68.76,2025-03-21,61.60
2825,711,15,2,W,58.98,2025-03-30,50.76
2826,712,12,2,A,74.12,2025-03-30,40.81
2827,712,5,2,D,57.80,2025-03-30,53.42
2828,712,14,2,D,68.37,2025-03-16,47.54
2829,712,5,2,C,61.80,2025-03-26,54.88
2830,713,9,2,B,80.67,2025-04-12,91.09
2831,713,13,2,A,89.59,2025-04-11,82.19
2832,713,1,2,W,78.97,2025-04-03,92.11
2833,713,3,2,C,80.35,2025-04-08,73.40
2834,713,9,2,W,91.49,2025-04-03,94.51
2835,714,6,2,A,45.02,2025-03-20,45.30
2836,714,10,2,A,69.10,2025-04-02,55.96
2837,714,12,2,B,53.41,2025-03-30,62.86
2838,714,2,2,D,57.99,2025-04-03,55.26
2839,714,1,2,C,48.46,2025-03-28,67.39
2840,715,3,2,W,50.01,2025-03-18,68.07
2841,715,5,2,D,62.42,2025-03-15,43.12
2842,715,8,2,C,51.88,2025-03-29,57.14
2843,715,9,2,B,55.14,2025-03-28,41.74
2844,715,13,2,C,72.40,2025-03-24,66.77
2845,716,14,2,A,70.68,2025-03-29,56.84
2846,716,3,2,B,54.39,2025-03-30,49.48
2847,716,5,2,D,64.80,2025-03-20,67.42
2848,716,11,2,A,58.95,2025-03-26,53.96
2849,716,15,2,B,61.04,2025-03-20,61.40
2850,717,9,2,C,70.72,2025-04-11,75.78
2851,717,7,2,W,82.04,2025-04-06,78.61
2852,717,2,2,A,94.40,2025-04-04,82.61
2853,718,15,2,D,40.82,2025-03-28,42.74
2854,718,5,2,A,49.95,2025-03-28,75.07
2855,718,13,2,B,67.47,2025-04-01,48.15
2856,718,14,2,A,55.10,2025-03-15,44.79
2857,719,8,2,D,47.96,2025-03-16,57.13
2858,719,3,2,F,62.81,2025-03-20,60.14
2859,719,4,2,C,45.23,2025-03-26,43.71
2860,719,3,2,F,74.12,2025-04-03,51.50
2861,719,4,2,B,40.24,2025-03-19,76.83
2862,720,1,2,D,79.50,2025-03-24,41.23
2863,720,2,2,C,65.71,2025-03-20,65.93
2864,720,3,2,W,58.99,2025-03-30,50.73
2865,721,5,2,B,76.90,2025-04-02,62.68
2866,721,3,2,W,55.67,2025-04-03,68.65
2867,721,4,2,C,40.68,2025-03-23,50.25
2868,721,2,2,F,73.91,2025-03-31,53.08
2869,721,14,2,W,45.49,2025-03-31,60.34
2875,723,15,2,B,40.34,2025-03-17,68.67
2876,723,14,2,D,63.35,2025-03-25,47.15
2877,723,10,2,W,74.20,2025-03-22,41.49
2878,723,1,2,C,60.32,2025-03-27,55.26
2879,723,9,2,W,71.26,2025-03-26,63.89
2880,724,10,2,A,81.76,2025-04-04,77.46
2881,724,10,2,A,75.17,2025-04-07,83.22
2882,724,7,2,W,80.14,2025-04-09,78.11
2883,724,12,2,A,88.74,2025-04-03,81.13
2884,724,10,2,F,71.81,2025-04-06,71.45
2885,725,6,2,D,82.60,2025-04-06,83.86
2886,725,10,2,D,75.90,2025-04-10,86.19
2887,725,11,2,W,88.17,2025-04-06,81.43
2888,725,5,2,W,77.17,2025-04-10,90.37
2889,725,15,2,A,70.05,2025-04-08,72.67
2890,726,1,2,F,71.22,2025-04-03,90.05
2891,726,7,2,C,81.75,2025-04-08,78.23
2892,726,8,2,B,72.42,2025-04-04,92.29
2893,727,8,2,D,63.64,2025-03-28,50.01
2894,727,4,2,B,79.87,2025-03-19,79.79
2895,727,14,2,C,46.25,2025-03-30,62.29
2896,728,11,2,A,87.42,2025-04-12,84.17
2897,728,8,2,F,83.67,2025-04-12,88.32
2898,728,10,2,B,75.75,2025-04-06,84.18
2899,729,2,2,C,73.31,2025-04-05,74.85
2900,729,2,2,D,74.73,2025-04-07,75.61
2901,729,14,2,F,74.00,2025-04-05,73.58
2902,729,14,2,D,72.10,2025-04-03,75.08
2903,729,9,2,D,90.61,2025-04-11,92.08
2904,730,12,2,C,71.37,2025-04-03,80.58
2905,730,7,2,W,77.31,2025-04-10,87.91
2906,730,3,2,A,88.81,2025-04-03,74.93
2907,731,12,2,W,73.99,2025-04-04,85.50
2908,731,9,2,A,71.97,2025-04-03,82.67
2909,731,6,2,D,87.02,2025-04-10,73.83
2910,732,12,2,W,52.96,2025-03-15,65.00
2911,732,3,2,B,47.11,2025-03-15,47.39
2912,732,8,2,C,55.40,2025-03-30,76.71
2913,733,8,2,D,83.13,2025-04-08,70.79
2914,733,7,2,F,80.55,2025-04-05,72.74
2915,733,14,2,W,86.83,2025-04-06,74.68
2916,733,1,2,A,82.15,2025-04-07,87.26
2917,734,11,2,B,70.75,2025-04-07,71.20
2918,734,10,2,A,83.88,2025-04-11,71.79
2919,734,3,2,W,87.56,2025-04-09,90.00
2920,734,9,2,W,81.43,2025-04-12,90.08
2921,734,2,2,B,91.85,2025-04-04,83.94
2922,735,9,2,A,71.95,2025-03-24,56.81
2923,735,3,2,D,52.51,2025-04-02,61.61
2924,735,15,2,B,76.77,2025-03-31,61.74
2925,735,15,2,F,49.45,2025-04-03,45.20
2926,735,11,2,W,71.74,2025-03-19,54.90
2927,736,3,2,F,94.85,2025-04-11,81.09
2928,736,5,2,A,83.54,2025-04-03,74.90
2929,736,2,2,F,82.33,2025-04-04,78.20
2930,737,6,2,W,79.16,2025-04-03,58.08
2931,737,11,2,F,54.24,2025-03-28,75.49
2932,737,11,2,B,57.15,2025-03-23,41.24
2933,738,7,2,B,64.96,2025-04-02,52.83
2934,738,8,2,F,63.94,2025-04-02,69.87
2935,738,3,2,F,71.38,2025-03-20,71.25
2936,738,13,2,F,72.95,2025-04-03,55.67
2937,739,6,2,C,91.52,2025-04-06,72.84
2938,739,14,2,C,94.66,2025-04-11,79.16
2939,739,4,2,A,73.26,2025-04-10,72.42
2940,739,2,2,W,81.75,2025-04-09,74.64
2941,739,5,2,B,80.69,2025-04-05,84.77
2942,740,5,2,A,70.99,2025-04-08,73.86
2943,740,11,2,A,93.96,2025-04-09,72.70
2944,740,7,2,F,72.70,2025-04-10,85.69
2945,740,14,2,F,81.54,2025-04-05,75.96
2946,740,10,2,B,71.14,2025-04-03,79.71
2947,741,7,2,A,41.50,2025-04-02,61.88
2948,741,11,2,F,50.16,2025-03-29,76.60
2949,741,2,2,B,53.94,2025-04-02,54.27
2950,741,12,2,D,40.73,2025-03-21,60.55
2951,741,9,2,W,73.30,2025-04-02,55.06
2952,742,13,2,D,80.48,2025-04-10,84.26
2953,742,11,2,F,94.83,2025-04-08,73.43
2954,742,14,2,C,87.21,2025-04-10,75.19
2955,742,10,2,F,83.51,2025-04-09,83.39
2956,742,14,2,W,71.37,2025-04-12,74.73
2957,743,8,2,F,48.57,2025-03-26,52.03
2958,743,4,2,D,67.71,2025-03-18,43.94
2959,743,10,2,W,50.01,2025-03-20,54.58
2960,743,2,2,D,51.45,2025-03-18,50.99
2961,743,4,2,A,77.61,2025-03-22,78.68
2965,745,7,2,A,88.78,2025-04-11,76.61
2966,745,15,2,B,89.53,2025-04-03,82.30
2967,745,9,2,F,75.09,2025-04-11,79.17
2968,746,3,2,A,46.12,2025-04-02,42.92
2969,746,5,2,A,61.22,2025-03-29,44.85
2970,746,9,2,C,73.97,2025-03-17,54.60
2971,747,14,2,D,83.54,2025-04-07,73.58
2972,747,9,2,B,92.65,2025-04-10,83.48
2973,747,4,2,C,79.49,2025-04-05,72.77
2974,747,1,2,D,75.12,2025-04-11,84.79
2975,747,1,2,W,92.40,2025-04-12,79.43
2980,749,6,2,B,47.76,2025-03-20,58.21
2981,749,2,2,D,71.88,2025-03-26,71.01
2982,749,2,2,B,63.76,2025-04-02,60.03
2983,750,12,2,B,76.27,2025-04-08,89.91
2984,750,1,2,D,73.01,2025-04-04,91.81
2985,750,11,2,F,73.64,2025-04-09,79.95
2986,751,5,2,A,88.95,2025-04-07,83.83
2987,751,9,2,D,77.80,2025-04-03,88.68
2988,751,11,2,C,77.68,2025-04-07,76.49
2989,751,8,2,A,78.33,2025-04-04,80.42
2990,751,7,2,C,87.38,2025-04-08,70.61
2991,752,8,2,F,92.99,2025-04-03,91.01
2992,752,6,2,W,72.26,2025-04-10,90.30
2993,752,4,2,B,70.96,2025-04-05,80.23
2994,752,4,2,B,70.96,2025-04-07,87.67
2995,752,12,2,W,73.91,2025-04-06,78.63
2996,753,15,2,D,48.71,2025-03-23,61.04
2997,753,14,2,W,59.05,2025-03-23,63.55
2998,753,7,2,F,73.04,2025-04-02,70.67
2999,754,9,2,D,87.56,2025-04-11,78.62
3000,754,2,2,C,89.79,2025-04-04,88.48
3001,754,4,2,A,93.18,2025-04-11,86.81
3002,754,2,2,D,88.75,2025-04-09,90.49
3003,755,12,2,D,56.79,2025-03-20,74.21
3004,755,11,2,C,45.24,2025-03-15,57.69
3005,755,1,2,D,69.56,2025-03-18,61.66
3006,756,13,2,B,63.02,2025-03-25,57.49
3007,756,5,2,C,43.97,2025-03-26,65.48
3008,756,7,2,B,65.70,2025-03-17,60.49
3009,757,11,2,W,76.19,2025-03-23,60.10
3010,757,5,2,F,48.91,2025-03-18,55.32
